x,y,z
1390.45,2384.14,10.4029
1390.91,2416.24,10.5429
1390.82,2448.54,10.6839
1392.36,2484.42,10.8404
1387.24,2510.15,10.9527
1388.09,2546.19,11.1099
1394.26,2592.88,11.3137
1392.44,2625.6,11.4564
1388.69,2654.7,11.5834
1388.07,2691.08,11.7421
1380.85,2717.25,11.8563
1382.69,2752.17,12.0087
1388.14,2803.09,12.2309
1388.99,2847.24,12.4235
1386.45,2884.02,12.584
1374.98,2902.8,12.6659
1375.17,2946.9,12.8584
1380.2,3001.88,13.0983
1377.76,3042.56,13.2758
1375.64,3087.37,13.4713
1372.62,3128.06,13.6488
1376.81,3187.32,13.9074
1384.09,3245.13,14.1596
1376.84,3282.94,14.3246
1374.72,3331.48,14.5364
1370.9,3376.26,14.7318
1369.26,3428.67,14.9605
1369.98,3488.61,15.222
1367.18,3541.21,15.4516
1367.38,3605.38,15.7315
1356.4,3639.42,15.8801
1346.44,3677.21,16.045
1351.35,3756.28,16.39
1359.03,3846.97,16.7857
1358.6,3906.46,17.0452
1346.44,3944.49,17.2112
1344.06,4012.86,17.5095
1353.41,4119.33,17.9741
1350.97,4195.83,18.3079
1331.63,4218.79,18.4081
1314.43,4249.31,18.5412
1338.72,4509.44,19.6763
1330.62,4578.52,19.9777
1329.62,4678.7,20.4148
1331.28,4769.65,20.8117
1327.46,4862,21.2146
1322.16,4954.58,21.6185
1320.43,5070.85,22.1259
1310.95,5155.9,22.497
1297.19,5225.35,22.8
1327.05,5621.43,24.5283
1298.82,5644.44,24.6287
1254.24,5752.81,25.1015
1316.17,6173.19,26.9358
1293.62,6243.33,27.2418
1278.2,6352.62,27.7187
1296.43,6846.27,29.8727
1281.56,6987.38,30.4884
1179.78,7118.84,31.062
1652.86,-7065.17,-30.8278
1663.6,-6931.08,-30.2427
1682.41,-6835.95,-29.8276
1635.89,-6187.34,-26.9975
1731.35,-6128.06,-26.7389
1613.19,-5562.76,-24.2723
1678.86,-5551.65,-24.2238
1616.38,-5236.14,-22.8471
1609.93,-5112.46,-22.3074
1609.95,-5011.71,-21.8679
1609.95,-4919.21,-21.4642
1607.83,-4818.8,-21.0261
1594.32,-4688.29,-20.4566
1594.67,-4586.65,-20.0132
1596.56,-4509.69,-19.6773
1600.77,-4440.22,-19.3742
1604.23,-4370.86,-19.0716
1574.42,-4142.88,-18.0769
1588.39,-4111.83,-17.9414
1564.35,-3914.99,-17.0825
1562.38,-3846.79,-16.7849
1566.17,-3793.37,-16.5518
1576.44,-3745.75,-16.344
1571.22,-3674.1,-16.0314
1562.05,-3595.3,-15.6875
1562.98,-3542.49,-15.4571
1565.34,-3493.29,-15.2424
1559.58,-3430.06,-14.9666
1552.46,-3362.93,-14.6736
1548.01,-3303.23,-14.4132
1546.06,-3251.08,-14.1856
1552.56,-3216.91,-14.0365
1556.97,-3179.19,-13.8719
1550.04,-3111.23,-13.5754
1542.65,-3052.29,-13.3182
1547.12,-3018.6,-13.1712
1547.85,-2977.7,-12.9928
1546.3,-2933.37,-12.7993
1540.52,-2882.09,-12.5756
1532.03,-2827.61,-12.3379
1535.6,-2793.77,-12.1902
1541.91,-2767.42,-12.0752
1530,-2709.89,-11.8242
1520.55,-2650.84,-11.5665
1525.72,-2624.75,-11.4527
1530.65,-2598.7,-11.339
1535.32,-2572.68,-11.2255
1527.09,-2526.3,-11.0231
1519.33,-2479.51,-10.819
1520.91,-2450.34,-10.6917
1524.1,-2424.77,-10.5801
1527.29,-2399.09,-10.4681
1528.06,-2370.09,-10.3415
1518.06,-2324.13,-10.141
1511.54,-2285.33,-9.9717
1515.27,-2258.82,-9.85602
1519.89,-2236.39,-9.75817
1521.39,-2211.14,-9.64797
1517.88,-2179.52,-9.51
1511.95,-2144.6,-9.35763
1510.32,-2116.33,-9.23429
1511.36,-2090.96,-9.12359
1513.72,-2069.46,-9.02979
1513.7,-2044.65,-8.92151
1513.44,-2019.9,-8.81354
1507.93,-1989,-8.67868
1507.17,-1964.42,-8.57146
1509.19,-1942.65,-8.47645
1509.45,-1917.05,-8.36477
1508.53,-1892.26,-8.2566
1506.66,-1868.13,-8.15131
1504.73,-1843.94,-8.04575
1507.68,-1826,-7.96747
1505.33,-1801.95,-7.86252
1502.59,-1778.13,-7.75859
1500.31,-1753.82,-7.65254
1497.28,-1730.04,-7.54877
1499.14,-1712.51,-7.4723
1498.36,-1691.88,-7.38228
1497.39,-1671.32,-7.29255
1497.97,-1649.24,-7.19623
1496.61,-1628.82,-7.10711
1494.91,-1608.61,-7.01891
1496.38,-1590.81,-6.94125
1494.47,-1570.58,-6.853
1497.79,-1556.34,-6.79086
