x,y,z
-963.294,5654.53,0
-998.583,5664.66,0
-1032.39,5674.86,0
-1065.01,5668.82,0
-1098.59,5670.56,0
-1127.99,5656.63,0
-1160.51,5650.05,0
-1191.37,5643.62,0
-1222.12,5628.86,0
-1257.42,5637.47,0
-1288.21,5630.51,0
-1351.29,5615.71,0
-1389.32,5631.15,0
-1421.15,5623.2,0
-1451.86,5615.35,0
-1492.32,5637.84,0
-1525.2,5637.32,0
-1555.47,5620.74,0
-1585.62,5612.31,0
-1643.3,5570.68,0
-1589.61,4976.27,0
-1623.17,4982.26,0
-1637.77,4935.35,0
-1629.79,4819.91,0
-1630.06,4735.29,0
-1641.39,4680.54,0
-1876.98,3935.3,0
-1898.46,3924.98,0
-1924.15,3921.36,0
-1957.37,3931.71,0
-1993.25,3949.52,0
-2015.93,3937.99,0
-2037.42,3926.92,0
-2059.6,3915.33,0
-2082.09,3903.42,0
-2103.39,3891.98,0
-2125.75,3879.82,0
-2150.43,3875.34,0
-2184.45,3883.83,0
-2206.75,3871.2,0
-2235.88,3872.94,0
-2286.39,3908.35,0
-2299.19,3882.25,0
